Elevation,Sig1,Total_S4_Sig1,Correction_total_S4_Sig1,y
34.0,42.6,0.72,0.07400000000000001,3
83.0,47.5,0.88,0.042,3
54.0,38.5,1.587,0.118,3
42.0,43.9,0.708,0.064,3
55.0,41.4,1.345,0.085,3
36.0,40.6,0.747,0.094,3
33.0,41.7,0.657,0.08199999999999999,3
47.0,49.9,0.759,0.032,3
36.0,42.9,0.8740000000000001,0.07200000000000001,3
36.0,41.5,0.991,0.084,3
36.0,43.7,0.655,0.065,3
35.0,43.1,0.621,0.07,3
59.0,44.7,0.8029999999999999,0.058,3
44.0,43.0,0.879,0.071,3
44.0,43.5,0.784,0.067,3
68.0,46.3,0.644,0.049,3
30.0,44.6,0.68,0.059,3
65.0,46.3,0.757,0.049,3
66.0,47.2,0.7440000000000001,0.044,3
27.0,41.7,0.619,0.08199999999999999,3
28.0,41.5,0.711,0.084,3
26.0,39.4,0.6809999999999999,0.108,3
44.0,42.5,0.629,0.075,3
30.0,40.2,0.755,0.098,3
33.0,38.5,0.7140000000000001,0.118,3
32.0,42.4,0.635,0.076,3
41.0,44.8,0.765,0.058,3
44.0,42.4,1.132,0.076,3
34.0,42.4,0.635,0.076,3
62.0,44.3,1.0590000000000002,0.061,3
30.0,40.0,0.947,0.1,3
32.0,39.3,0.944,0.108,3
62.0,44.6,0.924,0.059,3
35.0,44.5,0.693,0.06,3
50.0,40.7,0.6829999999999999,0.092,3
51.0,44.9,0.8420000000000001,0.057,3
54.0,45.4,0.76,0.054000000000000006,3
34.0,42.6,0.617,0.07400000000000001,3
52.0,44.8,0.688,0.057,3
53.0,43.8,0.845,0.065,3
52.0,43.8,0.638,0.064,3
53.0,42.8,0.722,0.073,3
36.0,40.1,0.7829999999999999,0.099,3
37.0,42.4,0.61,0.076,3
50.0,44.6,0.6859999999999999,0.059,3
62.0,43.0,0.812,0.071,3
63.0,41.3,0.8220000000000001,0.086,3
35.0,43.3,0.61,0.068,3
63.0,43.4,0.973,0.068,3
44.0,45.3,0.667,0.054000000000000006,3
38.0,43.2,0.615,0.069,3
37.0,41.1,0.8909999999999999,0.08800000000000001,3
66.0,43.3,0.863,0.069,3
41.0,43.3,0.759,0.068,3
28.0,39.3,0.794,0.109,3
38.0,43.5,0.926,0.067,3
48.0,43.4,0.927,0.068,3
66.0,46.7,0.8140000000000001,0.046,3
26.0,37.7,1.024,0.131,3
39.0,41.3,0.7829999999999999,0.086,3
43.0,37.4,1.722,0.134,3
43.0,34.1,0.619,0.199,3
44.0,38.2,0.725,0.123,3
44.0,36.2,0.602,0.155,3
47.0,33.3,1.3769999999999998,0.218,3
49.0,40.9,0.657,0.09,3
30.0,42.0,0.7240000000000001,0.08,3
38.0,43.0,0.757,0.071,3
36.0,43.4,0.615,0.068,3
27.0,40.5,0.614,0.094,3
37.0,44.0,0.621,0.063,3
26.0,40.2,0.7070000000000001,0.097,3
37.0,43.2,0.65,0.069,3
25.0,42.1,0.614,0.079,3
32.0,40.9,0.627,0.091,3
32.0,40.6,0.723,0.093,3
28.0,42.5,0.672,0.075,3
26.0,41.4,0.648,0.086,3
25.0,38.2,0.742,0.123,3
25.0,41.0,0.685,0.08900000000000001,3
35.0,41.5,0.677,0.084,3
74.0,47.0,0.62,0.044,3
49.0,43.2,1.021,0.069,3
51.0,36.1,0.659,0.157,3
43.0,40.8,0.644,0.091,3
46.0,41.7,0.951,0.083,3
43.0,40.2,0.652,0.097,3
45.0,37.9,0.747,0.127,3
43.0,40.1,0.79,0.099,3
49.0,34.6,0.6629999999999999,0.18600000000000005,3
30.0,39.0,0.715,0.113,3
59.0,45.3,0.675,0.054000000000000006,3
29.0,40.9,0.629,0.09,3
30.0,42.6,0.667,0.07400000000000001,3
51.0,46.5,0.614,0.048,3
31.0,38.9,0.7559999999999999,0.113,3
30.0,38.8,0.706,0.115,3
34.0,38.2,0.612,0.123,3
34.0,38.5,1.149,0.12,3
32.0,43.1,0.6409999999999999,0.07,3
35.0,41.3,0.7290000000000001,0.086,3
25.0,38.9,0.6729999999999999,0.113,3
32.0,40.9,0.693,0.09,3
32.0,40.9,0.611,0.09,3
40.0,41.8,0.957,0.081,3
30.0,41.6,0.612,0.083,3
35.0,41.5,0.626,0.085,3
40.0,43.9,0.621,0.064,3
54.0,39.6,1.182,0.105,3
36.0,39.0,0.706,0.113,3
54.0,42.1,1.006,0.079,3
74.0,46.3,0.648,0.049,3
36.0,39.8,0.815,0.102,3
33.0,40.6,0.8109999999999999,0.093,3
46.0,45.9,0.65,0.051,3
42.0,44.2,0.693,0.062,3
33.0,37.8,0.83,0.128,3
40.0,42.2,0.833,0.077,3
35.0,43.3,0.608,0.069,3
33.0,42.0,0.904,0.079,3
28.0,37.6,1.206,0.131,3
34.0,40.8,0.7070000000000001,0.091,3
28.0,38.4,0.865,0.121,3
34.0,42.1,0.703,0.079,3
35.0,42.5,0.672,0.075,3
34.0,40.2,0.93,0.098,3
35.0,41.2,0.794,0.087,3
33.0,43.3,0.665,0.068,3
27.0,41.4,0.608,0.085,3
64.0,45.5,0.826,0.053,3
67.0,47.5,0.61,0.042,3
58.0,46.8,0.613,0.046,3
72.0,46.6,0.6579999999999999,0.047,3
57.0,46.6,0.6629999999999999,0.047,3
72.0,45.5,0.762,0.053,3
80.0,48.5,0.626,0.038,3
31.0,42.7,0.617,0.073,3
42.0,43.7,0.753,0.066,3
57.0,45.1,0.852,0.056,3
58.0,43.1,1.089,0.07,3
42.0,43.0,0.8079999999999999,0.071,3
54.0,45.4,0.695,0.054000000000000006,3
41.0,45.0,0.625,0.056,3
30.0,42.4,0.715,0.076,3
44.0,45.8,0.637,0.051,3
27.0,40.1,0.745,0.099,3
29.0,40.4,0.77,0.096,3
25.0,39.3,0.871,0.108,3
27.0,41.4,0.617,0.085,3
34.0,41.1,0.778,0.08800000000000001,3
41.0,43.7,0.613,0.065,3
33.0,41.3,0.878,0.087,3
35.0,39.4,1.161,0.107,3
27.0,42.0,0.674,0.08,3
36.0,42.2,0.815,0.078,3
30.0,37.2,1.148,0.139,3
31.0,41.9,0.601,0.08,3
29.0,41.5,0.7709999999999999,0.085,3
26.0,41.2,0.664,0.087,3
26.0,36.6,1.139,0.149,3
44.0,44.8,0.708,0.058,3
37.0,43.9,0.606,0.064,3
39.0,41.8,0.941,0.081,3
54.0,46.0,0.706,0.05,3
38.0,41.6,0.617,0.083,3
26.0,34.6,1.239,0.187,3
38.0,43.0,0.621,0.07,3
26.0,40.9,0.654,0.09,3
26.0,38.4,0.905,0.121,3
31.0,41.7,0.649,0.08199999999999999,3
30.0,41.7,0.62,0.08199999999999999,3
25.0,37.4,1.3090000000000002,0.135,3
42.0,43.4,0.7,0.068,3
54.0,46.4,0.6409999999999999,0.048,3
48.0,45.4,0.7879999999999999,0.054000000000000006,3
44.0,39.2,1.133,0.11,3
55.0,43.0,0.792,0.071,3
47.0,42.2,0.957,0.077,3
45.0,41.9,1.074,0.081,3
29.0,40.7,0.608,0.09300000000000001,3
47.0,44.7,0.7,0.058,3
40.0,43.9,0.621,0.064,3
28.0,33.3,0.628,0.218,3
30.0,32.3,0.648,0.245,3
32.0,30.5,0.691,0.303,3
30.0,32.5,0.615,0.239,3
31.0,33.9,0.757,0.204,3
30.0,36.4,0.6579999999999999,0.151,3
30.0,35.3,0.706,0.172,3
29.0,33.0,0.753,0.226,3
25.0,32.1,0.611,0.25,3
26.0,32.5,0.644,0.23800000000000002,3
28.0,31.4,0.633,0.273,3
53.0,34.0,0.64,0.2,3
52.0,34.1,0.757,0.198,3
51.0,32.9,0.733,0.22899999999999998,3
29.0,31.1,0.6729999999999999,0.28,3
28.0,31.2,0.662,0.27699999999999997,3
27.0,29.4,0.601,0.345,3
25.0,29.8,0.657,0.32899999999999996,3
82.0,47.4,0.6679999999999999,0.042,3
58.0,42.6,0.8959999999999999,0.07400000000000001,3
65.0,44.8,0.838,0.058,3
34.0,43.2,0.667,0.07,3
27.0,41.2,0.675,0.087,3
67.0,45.6,0.7340000000000001,0.053,3
36.0,43.2,0.636,0.069,3
79.0,47.4,0.6459999999999999,0.043,3
39.0,45.4,0.7240000000000001,0.054000000000000006,3
79.0,47.2,0.6679999999999999,0.044000000000000004,3
79.0,46.5,0.632,0.047,3
76.0,48.9,0.6609999999999999,0.036000000000000004,3
47.0,43.1,1.146,0.07,3
34.0,42.8,0.76,0.073,3
60.0,52.2,0.6559999999999999,0.025,3
60.0,52.4,0.601,0.024,3
59.0,51.3,0.7509999999999999,0.027000000000000003,3
50.0,47.3,0.612,0.043,3
54.0,46.5,0.6859999999999999,0.047,3
49.0,47.2,0.66,0.044,3
53.0,46.0,0.736,0.05,3
25.0,44.3,0.644,0.061,3
60.0,45.0,0.988,0.055999999999999994,3
69.0,43.5,1.271,0.066,3
50.0,43.0,1.135,0.071,3
36.0,42.3,0.981,0.077,3
28.0,39.5,0.972,0.106,3
69.0,41.8,1.314,0.081,3
60.0,44.6,1.236,0.059000000000000004,3
52.0,42.3,1.296,0.077,3
27.0,39.4,1.056,0.107,3
37.0,42.1,0.9790000000000001,0.079,3
78.0,43.2,1.102,0.069,3
40.0,42.2,1.008,0.077,3
32.0,42.7,0.754,0.073,3
45.0,41.6,1.035,0.083,3
26.0,39.1,0.774,0.111,3
75.0,46.6,0.964,0.047,3
45.0,45.1,0.693,0.056,3
32.0,43.8,0.64,0.064,3
30.0,42.6,0.639,0.075,3
53.0,44.3,0.805,0.061,3
79.0,48.1,0.742,0.039,3
53.0,44.3,0.7829999999999999,0.061,3
77.0,48.7,0.6459999999999999,0.037000000000000005,3
79.0,48.1,0.753,0.039,3
80.0,48.0,0.718,0.04,3
80.0,47.1,0.77,0.044,3
81.0,47.6,0.941,0.042,3
81.0,47.5,0.727,0.042,3
81.0,47.4,0.6559999999999999,0.043,3
80.0,47.8,0.654,0.041,3
79.0,48.7,0.675,0.037000000000000005,3
79.0,51.3,0.611,0.027000000000000003,3
79.0,53.5,0.613,0.021,3
80.0,52.5,0.654,0.024,3
78.0,46.8,0.7440000000000001,0.046,3
78.0,47.2,0.735,0.044,3
79.0,44.6,0.97,0.059,3
80.0,47.6,0.609,0.042,3
79.0,51.3,0.7959999999999999,0.027000000000000003,3
26.0,43.1,0.628,0.07,3
49.0,51.2,0.638,0.028,3
79.0,47.9,0.722,0.041,3
78.0,48.1,0.698,0.04,3
79.0,48.6,0.619,0.037000000000000005,3
79.0,48.0,0.812,0.04,3
79.0,48.4,0.825,0.038,3
75.0,51.2,0.6890000000000001,0.028,3
78.0,51.2,0.7240000000000001,0.028,3
81.0,52.3,0.612,0.024,3
78.0,47.4,0.747,0.043,3
81.0,47.4,0.8590000000000001,0.043,3
81.0,45.5,1.12,0.053,3
81.0,45.5,0.903,0.053,3
81.0,46.2,0.754,0.049,3
81.0,46.0,1.013,0.05,3
81.0,47.5,0.804,0.042,3
78.0,50.9,0.698,0.029,3
81.0,46.6,1.034,0.047,3
25.0,39.5,0.6829999999999999,0.106,3
46.0,42.3,1.165,0.076,3
58.0,38.0,1.3769999999999998,0.126,3
34.0,40.1,0.981,0.099,3
35.0,40.3,1.223,0.097,3
27.0,41.1,0.789,0.08800000000000001,3
32.0,43.5,0.624,0.067,3
38.0,43.9,0.7340000000000001,0.064,3
65.0,42.1,0.821,0.079,3
37.0,43.3,0.731,0.068,3
29.0,42.4,0.659,0.076,3
30.0,42.4,0.665,0.076,3
31.0,43.4,0.621,0.068,3
66.0,48.7,0.654,0.037000000000000005,3
27.0,42.6,0.619,0.075,3
65.0,41.8,0.993,0.08199999999999999,3
26.0,40.6,0.7509999999999999,0.094,3
28.0,40.3,0.731,0.09699999999999999,3
48.0,45.3,0.715,0.054000000000000006,3
28.0,40.0,0.871,0.10099999999999999,3
35.0,37.7,1.454,0.131,3
60.0,44.2,1.239,0.062,3
39.0,42.2,1.068,0.078,3
72.0,43.0,1.51,0.071,3
61.0,39.2,1.608,0.11,3
36.0,43.6,0.672,0.066,3
36.0,44.1,0.6509999999999999,0.063,3
50.0,44.5,0.794,0.06,3
48.0,43.2,0.804,0.069,3
69.0,46.4,0.7879999999999999,0.048,3
71.0,46.9,0.6779999999999999,0.045,3
40.0,37.9,0.653,0.127,3
40.0,41.9,1.16,0.081,3
27.0,38.2,1.107,0.124,3
35.0,39.6,1.2309999999999999,0.105,3
43.0,39.6,1.367,0.105,3
54.0,39.0,1.4680000000000002,0.11199999999999999,3
63.0,42.9,1.245,0.07200000000000001,3
76.0,46.2,1.004,0.049,3
59.0,46.9,0.687,0.045,3
30.0,30.1,0.638,0.315,3
67.0,43.6,0.8859999999999999,0.066,3
40.0,37.3,1.38,0.13699999999999998,3
52.0,33.7,3.91,0.207,3
43.0,35.8,1.9680000000000002,0.163,3
38.0,40.9,1.3880000000000001,0.091,3
29.0,39.9,1.104,0.102,3
32.0,37.5,1.4880000000000002,0.133,3
59.0,36.9,2.029,0.14300000000000002,3
50.0,42.5,1.2590000000000001,0.075,3
27.0,41.9,0.8320000000000001,0.081,3
74.0,45.4,1.031,0.054000000000000006,3
43.0,32.0,0.603,0.253,3
59.0,29.7,0.758,0.332,3
37.0,44.4,0.779,0.06,3
57.0,43.3,0.9109999999999999,0.069,3
53.0,42.5,0.903,0.075,3
30.0,43.9,0.7170000000000001,0.064,3
45.0,45.2,0.7979999999999999,0.055,3
58.0,46.5,0.7709999999999999,0.047,3
58.0,30.0,0.9229999999999999,0.322,3
25.0,38.9,1.034,0.113,3
76.0,41.7,1.84,0.083,3
42.0,42.9,1.4069999999999998,0.07200000000000001,3
59.0,32.3,2.229,0.244,3
37.0,41.9,1.199,0.08,3
45.0,38.3,1.8259999999999998,0.122,3
25.0,30.7,0.602,0.294,3
26.0,28.2,0.602,0.397,3
38.0,38.4,0.647,0.12,3
41.0,38.3,0.9129999999999999,0.122,3
36.0,38.1,1.469,0.124,3
66.0,40.8,1.8430000000000002,0.091,3
43.0,36.5,1.88,0.15,3
79.0,41.2,1.617,0.087,3
61.0,49.1,0.648,0.035,3
60.0,48.0,0.813,0.04,3
47.0,44.9,1.269,0.057,3
38.0,39.0,0.612,0.112,3
60.0,40.7,0.7390000000000001,0.092,3
46.0,37.7,0.919,0.131,3
53.0,27.1,0.637,0.45,3
54.0,40.9,1.829,0.09,3
38.0,38.7,1.7380000000000002,0.11699999999999999,3
64.0,43.4,1.511,0.068,3
37.0,37.8,1.5659999999999998,0.13,3
36.0,37.6,1.72,0.132,3
27.0,41.9,0.742,0.08,3
75.0,46.0,0.769,0.05,3
54.0,42.9,0.9740000000000001,0.07200000000000001,3
27.0,42.4,0.752,0.076,3
36.0,43.3,0.75,0.068,3
34.0,42.6,0.858,0.07400000000000001,3
28.0,43.5,0.64,0.067,3
30.0,43.3,0.706,0.068,3
25.0,42.1,0.6629999999999999,0.078,3
72.0,45.7,0.862,0.052000000000000005,3
56.0,42.4,1.082,0.076,3
26.0,39.0,1.033,0.113,3
37.0,42.0,0.858,0.08,3
33.0,39.0,1.087,0.11199999999999999,3
28.0,41.5,0.8140000000000001,0.084,3
28.0,41.2,0.86,0.087,3
47.0,43.4,1.1840000000000002,0.068,3
29.0,42.0,0.669,0.08,3
44.0,41.1,1.283,0.08800000000000001,3
42.0,41.0,1.056,0.08900000000000001,3
60.0,43.6,1.1840000000000002,0.066,3
48.0,41.8,1.4369999999999998,0.08199999999999999,3
30.0,41.3,0.904,0.086,3
43.0,42.9,1.161,0.071,3
41.0,41.7,0.904,0.08199999999999999,3
61.0,41.6,1.466,0.083,3
46.0,42.5,1.0759999999999998,0.075,3
53.0,43.7,1.057,0.065,3
39.0,43.2,1.131,0.069,3
52.0,38.5,1.769,0.119,3
45.0,40.6,1.27,0.093,3
54.0,41.7,1.3259999999999998,0.08199999999999999,3
40.0,44.1,0.899,0.063,3
51.0,38.7,2.199,0.116,3
49.0,46.0,0.7859999999999999,0.05,3
46.0,43.4,0.778,0.068,3
60.0,46.3,0.755,0.048,3
53.0,42.7,0.923,0.073,3
30.0,43.6,0.633,0.066,3
51.0,44.3,0.921,0.061,3
40.0,43.4,0.703,0.068,3
49.0,46.7,0.731,0.046,3
42.0,45.4,0.738,0.054000000000000006,3
61.0,44.8,0.847,0.057,3
47.0,36.8,0.722,0.145,3
51.0,45.8,0.6629999999999999,0.051,3
67.0,47.5,0.6609999999999999,0.042,3
65.0,45.2,0.705,0.055,3
46.0,40.7,1.4780000000000002,0.092,3
43.0,42.1,0.958,0.079,3
45.0,44.7,1.082,0.059,3
58.0,43.1,1.264,0.07,3
27.0,42.8,0.621,0.07200000000000001,3
27.0,41.4,0.723,0.085,3
43.0,46.0,0.603,0.05,3
46.0,47.7,0.675,0.041,3
78.0,50.2,0.669,0.031,3
75.0,47.3,0.7040000000000001,0.043,3
53.0,42.5,1.337,0.075,3
74.0,48.9,0.602,0.036000000000000004,3
53.0,45.5,0.7759999999999999,0.053,3
39.0,40.4,1.075,0.096,3
39.0,42.6,0.652,0.07400000000000001,3
53.0,43.7,0.928,0.065,3
38.0,41.2,0.809,0.087,3
51.0,45.7,0.6609999999999999,0.052000000000000005,3
30.0,42.2,0.7659999999999999,0.078,3
33.0,38.7,0.662,0.117,3
33.0,38.2,1.014,0.123,3
29.0,39.9,0.721,0.101,3
33.0,39.7,0.762,0.104,3
36.0,42.0,0.672,0.079,3
27.0,39.9,0.696,0.102,3
34.0,43.5,0.645,0.067,3
34.0,43.7,0.655,0.065,3
32.0,42.6,0.626,0.07400000000000001,3
25.0,40.0,0.816,0.1,3
32.0,42.1,0.7290000000000001,0.079,3
27.0,38.9,0.8059999999999999,0.114,3
40.0,44.0,0.639,0.063,3
29.0,41.1,0.685,0.08900000000000001,3
28.0,36.9,1.239,0.14400000000000002,3
28.0,39.7,0.622,0.104,3
26.0,38.8,0.672,0.115,3
28.0,38.8,0.639,0.115,3
27.0,40.8,0.63,0.092,3
48.0,44.5,0.609,0.059,3
43.0,43.3,0.672,0.068,3
45.0,42.4,0.7859999999999999,0.076,3
33.0,39.5,0.7190000000000001,0.106,3
42.0,44.2,0.787,0.062,3
26.0,40.1,0.652,0.099,3
43.0,43.3,0.639,0.069,3
35.0,41.4,0.653,0.085,3
28.0,40.4,0.6859999999999999,0.096,3
28.0,39.1,0.7929999999999999,0.111,3
38.0,41.4,0.853,0.085,3
36.0,43.9,0.698,0.064,3
33.0,42.9,0.606,0.07200000000000001,3
29.0,42.7,0.607,0.07400000000000001,3
27.0,42.0,0.626,0.08,3
28.0,43.0,0.643,0.071,3
35.0,41.6,0.754,0.083,3
44.0,43.7,0.7140000000000001,0.065,3
27.0,42.1,0.659,0.078,3
37.0,43.2,0.657,0.069,3
39.0,43.0,0.7,0.071,3
50.0,44.8,0.6609999999999999,0.058,3
39.0,43.7,0.615,0.065,3
49.0,43.6,0.759,0.066,3
25.0,34.7,1.317,0.184,3
28.0,40.9,0.61,0.09,3
28.0,41.9,0.775,0.081,3
31.0,42.5,0.6759999999999999,0.075,3
78.0,46.5,0.628,0.047,3
27.0,39.0,0.614,0.11199999999999999,3
27.0,41.6,0.7709999999999999,0.083,3
27.0,40.4,0.647,0.096,3
28.0,42.4,0.867,0.076,3
28.0,40.1,0.784,0.099,3
28.0,39.0,0.809,0.112,3
31.0,36.3,0.853,0.153,3
54.0,43.3,0.693,0.068,3
30.0,38.4,0.787,0.121,3
25.0,41.8,0.665,0.08199999999999999,3
50.0,46.5,0.6940000000000001,0.047,3
47.0,45.0,0.66,0.056,3
53.0,45.0,0.8009999999999999,0.056,3
51.0,44.3,0.698,0.061,3
41.0,42.1,0.742,0.078,3
40.0,42.7,0.728,0.073,3
44.0,42.2,0.956,0.078,3
37.0,36.3,0.897,0.154,3
52.0,46.4,0.642,0.048,3
45.0,45.1,0.6,0.056,3
54.0,45.2,0.745,0.055,3
57.0,46.3,0.725,0.049,3
59.0,46.3,0.6759999999999999,0.049,3
48.0,45.6,0.623,0.052000000000000005,3
32.0,42.9,0.601,0.07200000000000001,3
30.0,40.6,0.851,0.093,3
36.0,38.5,0.733,0.119,3
52.0,43.3,0.6679999999999999,0.069,3
36.0,40.1,0.765,0.099,3
48.0,43.4,0.7829999999999999,0.068,3
58.0,44.6,0.604,0.059,3
41.0,38.4,0.62,0.12,3
29.0,39.7,0.8490000000000001,0.104,3
29.0,40.0,0.912,0.1,3
36.0,44.3,0.632,0.061,3
44.0,44.8,0.7020000000000001,0.058,3
26.0,36.9,0.653,0.14300000000000002,3
44.0,43.2,0.618,0.069,3
33.0,39.5,0.879,0.106,3
48.0,43.3,0.7340000000000001,0.069,3
52.0,43.6,0.643,0.066,3
48.0,46.7,0.685,0.046,3
48.0,45.4,0.7040000000000001,0.053,3
52.0,46.7,0.655,0.046,3
45.0,43.8,0.797,0.065,3
59.0,45.9,0.733,0.051,3
47.0,41.9,1.252,0.081,3
54.0,43.1,1.035,0.07,3
61.0,46.9,0.6659999999999999,0.045,3
42.0,45.6,0.6,0.052000000000000005,3
62.0,45.4,0.7120000000000001,0.054000000000000006,3
40.0,43.6,0.773,0.066,3
33.0,39.5,0.887,0.106,3
38.0,44.6,0.66,0.059,3
41.0,42.0,0.8909999999999999,0.079,3
75.0,48.4,0.61,0.038,3
31.0,43.1,0.6409999999999999,0.07,3
43.0,40.9,0.718,0.091,3
32.0,40.2,0.867,0.098,3
39.0,35.6,1.342,0.166,3
44.0,42.1,0.767,0.079,3
43.0,40.2,0.68,0.097,3
46.0,42.9,0.6609999999999999,0.07200000000000001,3
46.0,38.5,0.955,0.12,3
42.0,44.9,0.61,0.057,3
31.0,41.5,0.815,0.084,3
25.0,39.2,0.677,0.11,3
26.0,38.9,0.918,0.114,3
27.0,41.0,0.616,0.09,3
25.0,37.4,0.619,0.136,3
34.0,41.0,0.873,0.08900000000000001,3
28.0,39.7,0.773,0.104,3
60.0,46.4,0.627,0.048,3
55.0,38.8,1.902,0.115,3
76.0,47.3,0.71,0.043,3
51.0,43.5,1.173,0.067,3
55.0,43.3,1.036,0.068,3
77.0,48.5,0.68,0.038,3
51.0,45.3,0.885,0.054000000000000006,3
28.0,27.9,0.604,0.41,3
36.0,42.4,0.757,0.076,3
31.0,26.2,0.6659999999999999,0.501,3
28.0,29.6,0.655,0.337,3
29.0,27.4,0.746,0.43799999999999994,3
33.0,27.2,0.629,0.446,3
25.0,29.1,0.61,0.358,3
28.0,28.2,0.6409999999999999,0.39799999999999996,3
33.0,42.2,0.609,0.077,3
25.0,38.6,0.893,0.117,3
25.0,29.0,0.621,0.36,3
44.0,44.3,0.644,0.061,3
29.0,43.1,0.603,0.07,3
33.0,41.6,0.7559999999999999,0.083,3
26.0,27.7,0.674,0.423,3
30.0,28.2,0.6609999999999999,0.39799999999999996,3
26.0,29.4,0.6409999999999999,0.342,3
25.0,28.8,0.6659999999999999,0.3670000000000001,3
25.0,28.5,0.603,0.381,3
49.0,43.4,0.8340000000000001,0.068,3
26.0,28.2,0.765,0.396,3
30.0,28.1,0.622,0.402,3
31.0,26.7,0.647,0.475,3
25.0,28.4,0.6,0.38799999999999996,3
32.0,43.2,0.624,0.07,3
26.0,30.0,0.607,0.32,3
25.0,28.2,0.8220000000000001,0.39399999999999996,3
25.0,28.2,0.605,0.39399999999999996,3
27.0,41.8,0.607,0.08199999999999999,3
44.0,42.8,0.8759999999999999,0.07200000000000001,3
32.0,40.0,0.8590000000000001,0.1,3
41.0,42.4,0.807,0.076,3
27.0,41.0,0.715,0.08900000000000001,3
44.0,44.1,0.745,0.062,3
32.0,41.8,0.7090000000000001,0.08199999999999999,3
41.0,43.1,0.8220000000000001,0.07,3
41.0,44.2,0.733,0.062,3
33.0,41.2,0.713,0.087,3
33.0,40.8,0.741,0.091,3
39.0,42.1,0.735,0.078,3
38.0,42.5,0.636,0.075,3
38.0,43.5,0.6409999999999999,0.067,3
37.0,41.6,0.72,0.083,3
25.0,29.1,0.807,0.35700000000000004,3
33.0,26.3,0.701,0.496,3
50.0,33.1,0.936,0.224,3
49.0,36.1,0.978,0.158,3
26.0,38.7,0.71,0.116,3
49.0,33.5,0.797,0.212,3
62.0,36.7,0.835,0.147,3
68.0,40.7,1.735,0.092,3
63.0,37.0,2.085,0.141,3
52.0,43.8,0.909,0.065,3
53.0,39.5,1.361,0.106,3
54.0,43.2,0.972,0.069,3
30.0,33.8,0.7829999999999999,0.206,3
34.0,41.2,0.6759999999999999,0.087,3
31.0,39.0,0.639,0.113,3
31.0,35.6,0.795,0.166,3
37.0,39.1,1.3630000000000002,0.11,3
61.0,45.0,0.916,0.056,3
53.0,39.6,1.579,0.105,3
25.0,30.7,0.61,0.29600000000000004,3
39.0,37.4,1.435,0.135,3
41.0,43.1,0.662,0.07,3
37.0,40.0,0.9420000000000001,0.1,3
45.0,42.7,0.9540000000000001,0.073,3
33.0,41.5,0.731,0.084,3
34.0,43.2,0.6940000000000001,0.07,3
58.0,45.8,0.778,0.051,3
32.0,43.1,0.648,0.07,3
46.0,44.4,0.722,0.06,3
36.0,41.6,0.7929999999999999,0.083,3
66.0,46.6,0.6559999999999999,0.047,3
60.0,44.7,0.785,0.057999999999999996,3
26.0,39.9,0.731,0.102,3
28.0,33.4,0.87,0.215,3
36.0,36.6,0.687,0.14800000000000002,3
25.0,33.9,0.647,0.204,3
32.0,27.6,0.604,0.425,3
31.0,27.1,0.614,0.449,3
25.0,30.7,0.716,0.295,3
25.0,30.5,0.621,0.301,3
28.0,29.1,0.629,0.35600000000000004,3
25.0,26.8,0.693,0.46799999999999997,3
36.0,36.8,0.775,0.145,3
28.0,36.1,0.784,0.157,3
36.0,41.9,0.611,0.081,3
36.0,43.1,0.618,0.07,3
36.0,41.1,0.7040000000000001,0.08800000000000001,3
49.0,45.0,0.6409999999999999,0.056,3
36.0,42.5,0.691,0.075,3
25.0,40.1,0.7559999999999999,0.099,3
28.0,27.5,0.691,0.43,3
27.0,29.8,0.627,0.32799999999999996,3
30.0,29.6,0.609,0.336,3
25.0,26.5,0.7020000000000001,0.488,3
28.0,27.3,0.629,0.441,3
28.0,28.0,0.602,0.406,3
57.0,44.7,0.841,0.058,3
44.0,44.9,0.815,0.057,3
39.0,44.3,0.6709999999999999,0.061,3
66.0,45.4,0.727,0.054000000000000006,3
57.0,46.2,0.669,0.049,3
58.0,46.2,0.745,0.049,3
41.0,42.8,0.7440000000000001,0.073,3
47.0,44.7,0.8690000000000001,0.058,3
49.0,46.7,0.643,0.046,3
69.0,47.3,0.795,0.043,3
56.0,43.9,0.848,0.064,3
25.0,40.6,0.802,0.094,3
70.0,47.8,0.6990000000000001,0.041,3
57.0,43.8,0.877,0.065,3
25.0,39.9,0.919,0.101,3
28.0,27.5,0.616,0.4320000000000001,3
28.0,27.8,0.611,0.41700000000000004,3
29.0,28.8,0.62,0.368,3
26.0,28.5,0.619,0.38299999999999995,3
66.0,48.2,0.615,0.039,3
39.0,44.6,0.62,0.059,3
59.0,46.1,0.675,0.049,3
67.0,47.2,0.7809999999999999,0.044,3
75.0,47.4,0.687,0.042,3
25.0,28.3,0.605,0.392,3
28.0,27.6,0.619,0.4270000000000001,3
29.0,30.2,0.612,0.312,3
28.0,28.1,0.602,0.39899999999999997,3
25.0,28.6,0.607,0.38,3
25.0,28.4,0.643,0.38799999999999996,3
26.0,28.4,0.647,0.38799999999999996,3
28.0,29.5,0.623,0.34,3
25.0,29.7,0.605,0.332,3
26.0,27.7,0.81,0.42100000000000004,3
46.0,42.9,0.812,0.071,3
39.0,43.2,0.74,0.069,3
35.0,42.7,0.672,0.073,3
90.0,43.9,0.632,0.064,3
25.0,37.4,1.047,0.135,3
25.0,33.4,0.736,0.215,3
25.0,28.1,0.65,0.39899999999999997,3
27.0,28.0,0.743,0.406,3
47.0,44.4,0.605,0.06,3
27.0,29.7,0.622,0.332,3
29.0,30.8,0.63,0.292,3
